SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 10 15:09:23 CET 2019
Benutzer: Lichtquellen1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 10 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	23,35
177,75	23,35
177,97	23,35
178,19	-12,29
178,41	20,48
178,63	58,16
178,85	9,01
179,07	34,41
179,29	35,02
179,51	29,29
179,73	62,46
179,95	21,50
180,17	23,55
180,39	34,20
180,61	59,19
180,83	32,56
181,05	14,13
181,27	34,41
181,49	38,50
181,71	35,43
181,92	28,26
182,14	62,46
182,36	28,06
182,58	24,58
182,80	24,99
183,02	69,84
183,24	43,21
183,46	28,26
183,68	45,06
183,90	39,12
184,12	25,19
184,34	55,30
184,56	37,27
184,78	31,74
185,00	58,98
185,21	33,59
185,43	6,96
185,65	13,72
185,87	62,05
186,09	40,96
186,31	52,63
186,53	64,92
186,75	47,31
186,97	45,06
187,19	33,59
187,41	-17,20
187,63	49,15
187,84	27,44
188,06	13,72
188,28	25,39
188,50	66,76
188,72	28,47
188,94	36,25
189,16	47,51
189,38	43,42
189,60	29,29
189,82	11,88
190,03	5,73
190,25	35,02
190,47	56,11
190,69	-8,60
190,91	21,91
191,13	44,65
191,35	48,74
191,57	25,39
191,79	40,55
192,01	24,37
192,22	41,16
192,44	47,51
192,66	27,85
192,88	50,79
193,10	22,94
193,32	51,61
193,54	49,15
193,76	31,54
193,98	8,60
194,19	38,09
194,41	21,30
194,63	36,45
194,85	45,06
195,07	44,03
195,29	33,38
195,51	40,75
195,73	55,50
195,94	28,67
196,16	39,53
196,38	18,64
196,60	26,83
196,82	14,54
197,04	19,46
197,26	49,56
197,48	28,88
197,69	45,26
197,91	10,65
198,13	28,67
198,35	49,36
198,57	29,49
198,79	26,21
199,01	43,01
199,22	67,17
199,44	49,56
199,66	1,64
199,88	15,97
200,10	37,48
200,32	34,41
200,54	19,05
200,75	33,79
200,97	54,68
201,19	36,45
201,41	42,19
201,63	46,08
201,85	66,15
202,06	48,13
202,28	2,66
202,50	-4,30
202,72	29,08
202,94	38,71
203,16	21,09
203,38	41,78
203,59	15,77
203,81	40,55
204,03	45,46
204,25	27,03
204,47	8,81
204,69	52,84
204,90	23,76
205,12	51,61
205,34	27,85
205,56	39,12
205,78	43,83
206,00	47,31
206,21	53,86
206,43	49,77
206,65	15,77
206,87	35,23
207,09	34,20
207,30	45,46
207,52	40,96
207,74	-6,55
207,96	27,03
208,18	36,66
208,40	23,96
208,61	61,23
208,83	65,13
209,05	29,29
209,27	31,33
209,49	44,03
209,70	38,30
209,92	59,19
210,14	42,19
210,36	55,09
210,58	71,06
210,79	46,08
211,01	32,15
211,23	40,34
211,45	37,27
211,67	3,28
211,88	22,32
212,10	70,86
212,32	23,35
212,54	20,27
212,76	32,15
212,97	60,21
213,19	48,33
213,41	30,92
213,63	29,70
213,85	1,23
214,06	30,11
214,28	27,24
214,50	49,56
214,72	15,77
214,94	21,91
215,15	66,15
215,37	47,92
215,59	55,50
215,81	38,91
216,02	17,20
216,24	43,62
216,46	50,58
216,68	42,19
216,90	40,96
217,11	47,31
217,33	22,32
217,55	31,95
217,77	57,96
217,98	28,88
218,20	33,18
218,42	37,68
218,64	20,89
218,85	38,09
219,07	19,87
219,29	39,94
219,51	61,64
219,73	39,94
219,94	20,48
220,16	30,92
220,38	35,43
220,60	20,27
220,81	-1,84
221,03	3,89
221,25	37,48
221,47	34,41
221,68	34,82
221,90	32,56
222,12	54,89
222,34	41,78
222,55	31,95
222,77	12,29
222,99	22,94
223,21	9,22
223,42	41,37
223,64	35,43
223,86	-2,87
224,08	44,03
224,29	64,92
224,51	29,90
224,73	53,25
224,94	42,80
225,16	47,51
225,38	33,79
225,60	16,79
225,81	29,90
226,03	34,41
226,25	28,26
226,47	17,61
226,68	36,66
226,90	8,81
227,12	51,40
227,33	21,09
227,55	45,87
227,77	40,34
227,99	26,83
228,20	40,14
228,42	61,44
228,64	6,55
228,86	40,75
229,07	46,90
229,29	32,77
229,51	0,61
229,72	24,58
229,94	36,25
230,16	40,75
230,38	34,41
230,59	42,39
230,81	17,20
231,03	30,51
231,24	-4,10
231,46	36,86
231,68	16,18
231,89	12,70
232,11	47,92
232,33	60,62
232,55	49,36
232,76	49,15
232,98	20,27
233,20	14,13
233,41	20,89
233,63	47,92
233,85	30,11
234,06	23,35
234,28	34,82
234,50	45,46
234,71	15,36
234,93	40,75
235,15	37,68
235,37	-5,53
235,58	32,97
235,80	21,09
236,02	57,75
236,23	14,34
236,45	30,31
236,67	20,48
236,88	18,64
237,10	37,27
237,32	49,36
237,53	43,21
237,75	20,07
237,97	29,49
238,18	56,52
238,40	45,06
238,62	21,30
238,83	37,68
239,05	17,61
239,27	51,20
239,48	44,65
239,70	26,21
239,92	31,74
240,13	40,14
240,35	39,32
240,57	46,69
240,78	22,53
241,00	39,12
241,22	22,12
241,43	26,21
241,65	2,46
241,87	31,13
242,08	57,34
242,30	29,90
242,52	36,86
242,73	45,26
242,95	27,65
243,16	32,97
243,38	26,83
243,60	60,21
243,81	72,09
244,03	46,08
244,25	51,61
244,46	15,36
244,68	33,38
244,90	38,71
245,11	19,46
245,33	27,65
245,55	46,69
245,76	54,89
245,98	31,95
246,19	59,39
246,41	22,12
246,63	33,38
246,84	21,30
247,06	37,89
247,28	31,54
247,49	18,23
247,71	36,04
247,92	33,79
248,14	21,91
248,36	42,80
248,57	43,62
248,79	16,59
249,01	53,45
249,22	15,97
249,44	27,24
249,65	37,07
249,87	39,53
250,09	19,25
250,30	39,94
250,52	8,81
250,73	54,68
250,95	22,12
251,17	46,08
251,38	18,23
251,60	37,89
251,81	40,96
252,03	88,88
252,25	39,73
252,46	53,04
252,68	48,74
252,89	36,45
253,11	14,95
253,33	60,82
253,54	50,99
253,76	25,60
253,97	51,20
254,19	7,99
254,41	53,25
254,62	78,85
254,84	39,73
255,05	32,77
255,27	37,27
255,49	34,20
255,70	15,15
255,92	0,41
256,13	24,58
256,35	34,82
256,56	20,68
256,78	48,54
257,00	13,93
257,21	12,29
257,43	61,03
257,64	11,88
257,86	38,91
258,08	32,36
258,29	39,12
258,51	3,89
258,72	43,62
258,94	31,95
259,15	26,01
259,37	19,05
259,59	32,36
259,80	29,70
260,02	38,30
260,23	19,46
260,45	28,88
260,66	-1,43
260,88	13,31
261,09	43,83
261,31	26,62
261,53	51,20
261,74	5,12
261,96	28,26
262,17	-13,31
262,39	51,61
262,60	51,81
262,82	35,84
263,03	32,77
263,25	40,34
263,46	36,45
263,68	40,96
263,90	29,08
264,11	18,64
264,33	36,86
264,54	54,27
264,76	27,65
264,97	40,34
265,19	31,33
265,40	54,27
265,62	39,12
265,83	27,03
266,05	27,24
266,26	23,14
266,48	39,94
266,70	64,51
266,91	48,13
267,13	34,82
267,34	17,00
267,56	17,61
267,77	53,86
267,99	32,56
268,20	8,19
268,42	42,60
268,63	36,86
268,85	50,38
269,06	42,39
269,28	35,63
269,49	7,99
269,71	34,61
269,92	9,01
270,14	13,11
270,35	29,08
270,57	28,88
270,78	58,57
271,00	30,92
271,21	44,03
271,43	45,67
271,64	-1,84
271,86	61,85
272,07	28,06
272,29	42,60
272,50	50,18
272,72	0,20
272,93	22,53
273,15	60,82
273,36	18,43
273,58	24,78
273,79	64,31
