SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 10 15:44:37 CET 2019
Benutzer: Lichtquellen1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 200000 (USB4F05832)
Spektren Durchschnitt berechnet: 20 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	-2,15
177,75	-2,15
177,97	-2,15
178,19	4,20
178,41	-4,51
178,63	7,37
178,85	-3,89
179,07	-10,75
179,29	4,20
179,51	10,14
179,73	32,77
179,95	-5,12
180,17	-6,96
180,39	2,66
180,61	12,90
180,83	-2,46
181,05	24,17
181,27	27,03
181,49	22,83
181,71	32,56
181,92	29,08
182,14	38,71
182,36	19,25
182,58	32,15
182,80	13,11
183,02	18,64
183,24	33,48
183,46	26,52
183,68	2,46
183,90	6,35
184,12	7,07
184,34	20,79
184,56	15,77
184,78	2,66
185,00	31,13
185,21	26,73
185,43	22,73
185,65	3,58
185,87	9,52
186,09	25,09
186,31	5,84
186,53	18,53
186,75	8,91
186,97	19,76
187,19	44,03
187,41	15,36
187,63	12,60
187,84	10,55
188,06	25,50
188,28	28,98
188,50	7,17
188,72	20,48
188,94	15,97
189,16	23,35
189,38	39,83
189,60	3,79
189,82	29,49
190,03	28,36
190,25	11,26
190,47	33,18
190,69	14,85
190,91	3,38
191,13	32,67
191,35	4,10
191,57	15,36
191,79	29,39
192,01	19,66
192,22	8,29
192,44	22,22
192,66	12,80
192,88	2,36
193,10	20,89
193,32	33,38
193,54	27,24
193,76	47,10
193,98	31,13
194,19	1,64
194,41	33,79
194,63	23,76
194,85	17,82
195,07	30,00
195,29	13,21
195,51	17,41
195,73	29,08
195,94	23,35
196,16	34,10
196,38	25,60
196,60	2,66
196,82	5,53
197,04	-3,28
197,26	15,77
197,48	25,70
197,69	33,59
197,91	19,76
198,13	9,42
198,35	-2,36
198,57	22,12
198,79	16,18
199,01	21,09
199,22	9,42
199,44	17,10
199,66	16,28
199,88	18,74
200,10	47,10
200,32	35,74
200,54	34,92
200,75	17,82
200,97	15,97
201,19	2,97
201,41	17,82
201,63	25,80
201,85	-2,25
202,06	19,46
202,28	10,75
202,50	16,49
202,72	37,58
202,94	20,79
203,16	-6,45
203,38	25,70
203,59	26,42
203,81	24,27
204,03	21,09
204,25	28,77
204,47	-0,31
204,69	2,05
204,90	5,84
205,12	40,24
205,34	27,44
205,56	21,81
205,78	17,31
206,00	23,76
206,21	31,85
206,43	17,00
206,65	14,44
206,87	-3,07
207,09	32,97
207,30	28,16
207,52	30,62
207,74	14,03
207,96	25,70
208,18	25,19
208,40	14,34
208,61	22,83
208,83	34,92
209,05	-22,02
209,27	31,33
209,49	19,05
209,70	16,90
209,92	18,84
210,14	29,18
210,36	26,62
210,58	16,28
210,79	28,16
211,01	35,53
211,23	15,56
211,45	1,95
211,67	17,61
211,88	14,64
212,10	14,34
212,32	20,27
212,54	20,38
212,76	23,55
212,97	7,27
213,19	37,27
213,41	30,41
213,63	39,53
213,85	1,02
214,06	13,11
214,28	42,60
214,50	6,66
214,72	15,97
214,94	17,20
215,15	15,77
215,37	-3,69
215,59	2,46
215,81	32,26
216,02	4,81
216,24	30,00
216,46	28,98
216,68	31,64
216,90	11,67
217,11	6,96
217,33	13,52
217,55	27,34
217,77	46,18
217,98	20,07
218,20	36,04
218,42	11,67
218,64	21,71
218,85	39,01
219,07	22,22
219,29	22,02
219,51	8,70
219,73	20,27
219,94	24,99
220,16	27,34
220,38	13,82
220,60	14,44
220,81	19,15
221,03	12,90
221,25	20,99
221,47	27,24
221,68	15,15
221,90	18,74
222,12	-4,92
222,34	19,87
222,55	31,54
222,77	0,92
222,99	10,85
223,21	5,53
223,42	26,83
223,64	20,68
223,86	23,45
224,08	13,41
224,29	31,54
224,51	1,95
224,73	19,66
224,94	14,13
225,16	20,27
225,38	2,46
225,60	41,06
225,81	30,41
226,03	-0,61
226,25	12,19
226,47	33,07
226,68	42,09
226,90	39,83
227,12	36,56
227,33	17,10
227,55	15,46
227,77	1,23
227,99	27,44
228,20	32,67
228,42	17,00
228,64	35,94
228,86	24,47
229,07	32,05
229,29	30,51
229,51	42,60
229,72	28,77
229,94	41,16
230,16	12,19
230,38	6,14
230,59	31,54
230,81	35,63
231,03	15,15
231,24	12,19
231,46	29,49
231,68	14,34
231,89	21,30
232,11	9,83
232,33	18,23
232,55	18,33
232,76	3,58
232,98	21,81
233,20	-9,42
233,41	21,30
233,63	17,41
233,85	16,08
234,06	29,08
234,28	15,97
234,50	35,94
234,71	21,30
234,93	13,93
235,15	23,96
235,37	28,16
235,58	-0,10
235,80	45,16
236,02	30,92
236,23	-12,60
236,45	27,03
236,67	19,76
236,88	19,46
237,10	6,86
237,32	27,85
237,53	11,78
237,75	14,03
237,97	10,55
238,18	-0,51
238,40	20,79
238,62	15,67
238,83	31,85
239,05	27,24
239,27	14,13
239,48	9,32
239,70	19,46
239,92	15,46
240,13	21,40
240,35	44,24
240,57	30,82
240,78	24,88
241,00	8,70
241,22	34,41
241,43	18,23
241,65	15,77
241,87	26,01
242,08	14,85
242,30	21,71
242,52	14,85
242,73	22,12
242,95	-11,26
243,16	33,89
243,38	23,65
243,60	32,46
243,81	5,94
244,03	33,69
244,25	3,99
244,46	34,82
244,68	12,19
244,90	54,58
245,11	-2,97
245,33	31,23
245,55	20,48
245,76	30,31
245,98	15,56
246,19	27,95
246,41	24,88
246,63	13,82
246,84	25,70
247,06	9,32
247,28	17,41
247,49	32,05
247,71	55,09
247,92	35,84
248,14	7,68
248,36	-1,84
248,57	33,59
248,79	9,22
249,01	23,24
249,22	14,95
249,44	12,60
249,65	33,38
249,87	36,25
250,09	25,29
250,30	30,11
250,52	5,12
250,73	21,61
250,95	30,82
251,17	37,38
251,38	25,29
251,60	36,15
251,81	17,82
252,03	44,85
252,25	17,51
252,46	17,51
252,68	26,01
252,89	2,36
253,11	8,91
253,33	27,14
253,54	9,52
253,76	25,60
253,97	30,92
254,19	10,55
254,41	2,15
254,62	3,38
254,84	49,66
255,05	8,91
255,27	17,31
255,49	-2,25
255,70	50,89
255,92	5,63
256,13	32,26
256,35	14,13
256,56	5,84
256,78	44,54
257,00	46,59
257,21	27,55
257,43	28,67
257,64	27,55
257,86	27,24
258,08	3,69
258,29	12,80
258,51	19,76
258,72	30,92
258,94	20,89
259,15	29,08
259,37	1,95
259,59	9,83
259,80	26,01
260,02	25,39
260,23	20,38
260,45	19,35
260,66	22,73
260,88	-18,12
261,09	1,84
261,31	17,51
261,53	59,90
261,74	26,32
261,96	10,24
262,17	14,44
262,39	14,03
262,60	28,77
262,82	22,32
263,03	5,02
263,25	47,82
263,46	24,58
263,68	38,71
263,90	16,28
264,11	23,14
264,33	18,74
264,54	25,09
264,76	-6,96
264,97	23,35
265,19	13,93
265,40	17,20
265,62	7,37
265,83	30,82
266,05	24,47
266,26	21,71
266,48	26,52
266,70	15,15
266,91	22,32
267,13	42,60
267,34	11,98
267,56	26,73
267,77	38,50
267,99	17,71
268,20	21,91
268,42	6,45
268,63	16,69
268,85	18,53
269,06	24,17
269,28	8,40
269,49	43,01
269,71	12,90
269,92	2,05
270,14	27,55
270,35	27,34
270,57	35,12
270,78	58,06
271,00	40,65
271,21	45,46
271,43	31,85
271,64	26,42
271,86	25,29
272,07	30,72
272,29	29,29
272,50	31,13
272,72	30,62
272,93	18,43
273,15	54,27
273,36	52,84
273,58	31,64
273,79	34,92
274,01	-3,07
274,22	30,72
274,44	19,87
274,65	29,08
274,87	-2,36
275,08	4,10
275,30	40,55
275,51	46,59
275,73	-1,74
275,94	31,74
276,16	31,03
276,37	37,68
276,59	7,88
276,80	25,50
277,02	28,06
277,23	11,98
277,45	28,26
277,66	12,49
277,88	14,64
278,09	42,39
278,30	-5,22
278,52	24,78
278,73	12,19
278,95	32,26
279,16	23,14
279,38	18,33
279,59	18,43
279,81	14,13
280,02	22,32
280,24	39,83
280,45	42,80
280,67	22,83
280,88	12,49
281,09	12,70
281,31	33,18
281,52	52,33
281,74	29,49
281,95	40,34
282,17	-0,41
282,38	37,68
282,60	39,01
282,81	24,58
283,02	12,80
283,24	38,91
283,45	26,11
283,67	19,25
283,88	38,81
284,10	27,55
284,31	22,73
284,53	28,67
284,74	30,00
284,95	27,44
285,17	2,36
285,38	35,94
285,60	28,47
285,81	47,82
286,03	25,91
286,24	37,17
286,45	34,71
286,67	26,32
286,88	37,79
287,10	25,19
287,31	26,93
287,53	37,38
287,74	32,05
287,95	16,59
288,17	34,92
288,38	32,15
288,60	27,14
288,81	9,93
289,02	27,24
289,24	51,51
289,45	40,86
289,67	27,95
289,88	35,02
290,10	24,47
290,31	20,58
290,52	20,38
