SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 10 14:56:40 CET 2019
Benutzer: Lichtquellen1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 10 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	44,65
177,75	44,65
177,97	44,65
178,19	-21,71
178,41	11,47
178,63	5,32
178,85	3,69
179,07	-5,12
179,29	23,14
179,51	4,30
179,73	40,55
179,95	-6,96
180,17	29,90
180,39	33,79
180,61	36,45
180,83	24,99
181,05	-39,73
181,27	13,93
181,49	49,15
181,71	44,44
181,92	55,50
182,14	86,01
182,36	72,09
182,58	94,82
182,80	36,86
183,02	104,65
183,24	54,27
183,46	53,04
183,68	73,32
183,90	75,16
184,12	61,85
184,34	88,88
184,56	77,41
184,78	66,76
185,00	59,39
185,21	83,56
185,43	55,50
185,65	88,47
185,87	82,53
186,09	81,10
186,31	70,45
186,53	59,39
186,75	86,83
186,97	67,79
187,19	62,05
187,41	24,37
187,63	75,57
187,84	75,77
188,06	69,84
188,28	49,36
188,50	91,13
188,72	56,93
188,94	52,63
189,16	74,55
189,38	70,65
189,60	79,67
189,82	75,98
190,03	53,25
190,25	63,28
190,47	84,38
190,69	39,53
190,91	59,80
191,13	92,36
191,35	93,59
191,57	69,63
191,79	52,43
192,01	56,52
192,22	88,47
192,44	49,56
192,66	48,54
192,88	73,73
193,10	75,37
193,32	72,09
193,54	74,96
193,76	56,52
193,98	66,56
194,19	56,93
194,41	86,63
194,63	44,24
194,85	69,22
195,07	90,93
195,29	76,39
195,51	89,91
195,73	83,15
195,94	68,61
196,16	71,88
196,38	79,26
196,60	55,30
196,82	73,93
197,04	68,61
197,26	92,98
197,48	59,19
197,69	83,76
197,91	67,79
198,13	51,61
198,35	64,72
198,57	63,69
198,79	49,15
199,01	68,20
199,22	82,53
199,44	72,50
199,66	67,58
199,88	62,67
200,10	72,29
200,32	65,74
200,54	52,84
200,75	72,91
200,97	99,12
201,19	59,39
201,41	72,70
201,63	60,82
201,85	89,50
202,06	60,62
202,28	69,22
202,50	47,10
202,72	31,33
202,94	49,97
203,16	64,10
203,38	64,31
203,59	71,88
203,81	96,05
204,03	63,49
204,25	88,47
204,47	73,52
204,69	82,33
204,90	61,03
205,12	57,96
205,34	68,40
205,56	71,47
205,78	46,69
206,00	54,89
206,21	85,61
206,43	81,10
206,65	53,45
206,87	65,33
207,09	61,85
207,30	90,32
207,52	73,32
207,74	59,60
207,96	74,75
208,18	62,67
208,40	94,82
208,61	93,18
208,83	58,16
209,05	69,63
209,27	61,44
209,49	68,40
209,70	67,38
209,92	86,01
210,14	79,87
210,36	89,29
210,58	99,33
210,79	69,63
211,01	58,37
211,23	108,95
